Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
24-10-2018,663.05,666.45,647.9,650.15,1189449076,11668,1825795
23-10-2018,679,681.65,654.65,657.85,354478673,11444,533828
22-10-2018,691,705,674.1,678.25,313541565,6678,462086
19-10-2018,689.8,689.8,678.5,682.6,559816923,11760,821154
17-10-2018,707,721,701.25,704.5,814752443,16414,1145997
16-10-2018,709,713.75,688.1,696.4,543563401,17535,774209
15-10-2018,690,705.8,681.65,699.1,306953797,7327,443802
12-10-2018,677,690,662.6,679.05,285462546,11985,422848
11-10-2018,689.9,691.75,665.25,675,460692457,17619,680373
10-10-2018,718.15,720,695.4,700.3,757359984,22812,1078764
09-10-2018,716,726,703.1,717.35,310782653,7095,437278
08-10-2018,725.05,728.5,710.35,714.5,163666395,6763,228274
05-10-2018,711,731.25,709,721.85,287095546,8675,399124
04-10-2018,728,729,702.9,706.35,287538662,17656,403889
03-10-2018,744.7,751.95,726.55,727.85,215331443,6621,292087
01-10-2018,735.1,754.95,733.4,744.45,2775003736,11957,3761334
28-09-2018,720,734,715.8,727.85,368201907,12915,506489
27-09-2018,719.5,730.65,718.05,724.15,582057152,7749,804565
26-09-2018,738,738,712.4,717.8,203528508,9485,282597
25-09-2018,720,735.8,717.35,726.5,261901945,12006,359507
24-09-2018,709,729.95,705.5,717.3,540034984,10436,749018
21-09-2018,719,719,692,706.3,546470031,14407,773924
19-09-2018,725,727.4,714.95,720.4,109046419,5487,151490
18-09-2018,732,732,716.8,719.15,145987015,7441,202211
17-09-2018,736.4,740,725.1,726.55,213677284,8110,292264
14-09-2018,742.5,744,730.15,735.2,275567020,7273,374118
12-09-2018,743,745.75,736.25,742.7,211305797,8951,285153
11-09-2018,734.3,744.15,732.55,734.25,344080180,6518,465074
10-09-2018,737,746.5,729.65,731.95,230591436,7997,312641
07-09-2018,733.05,737,724.75,733.15,258721999,8943,353724
06-09-2018,734.5,735,725,727.95,180243298,6071,246579
05-09-2018,741.75,748.45,726.35,729.8,459840180,13169,625030
04-09-2018,723.7,748.35,717,735.65,614940124,21450,832961
03-09-2018,1458,1467,1430,1433.45,910180911,7726,628171
31-08-2018,1422,1453,1422,1440,3049104119,6596,2123233
30-08-2018,1411,1423,1397,1417.5,345509566,5388,245211
29-08-2018,1435,1435.7,1406,1410.35,309003449,6861,218669
28-08-2018,1416,1438.5,1412.3,1424.35,228595899,5509,160074
27-08-2018,1383.35,1418.9,1383.35,1414.9,191122017,4777,135904
24-08-2018,1392.55,1403,1376,1379.95,775913776,4089,561628
23-08-2018,1388.3,1402.65,1386.35,1399.2,143338316,3569,102744
21-08-2018,1386.1,1394,1374.25,1384.3,346541582,6004,250832
20-08-2018,1388.7,1408,1373.55,1385.2,721840136,12808,519336
17-08-2018,1432.85,1436.65,1423.45,1431.35,129716897,3073,90661
16-08-2018,1411.25,1434.7,1411.25,1425.3,181410233,3961,127148
14-08-2018,1410.35,1424,1403.4,1408.75,171468687,3410,121305
13-08-2018,1385,1411,1379.8,1409.45,393245380,6680,281218
10-08-2018,1382.3,1388.9,1373.55,1385.2,84867183,1922,61473
09-08-2018,1366.05,1389.8,1366.05,1380.3,218933542,3757,158379
08-08-2018,1368.1,1374.15,1354.3,1362.9,86710976,2710,63645
07-08-2018,1367,1377.55,1361.85,1369.4,195347578,4101,142725
06-08-2018,1365,1375.8,1348.05,1360.8,149458822,3356,109802
03-08-2018,1360,1366.4,1356.4,1364.1,2149864331,2169,1581820
02-08-2018,1355.1,1366.45,1351.1,1355.4,94542810,2748,69616
01-08-2018,1365.85,1368,1351,1353.75,1594363735,5825,1176161
31-07-2018,1350,1370.05,1335,1365,3861839027,11533,2863072
30-07-2018,1385,1385,1350,1353.15,2161328758,3836,1592102
27-07-2018,1380,1388.3,1370,1374.55,1744376559,3332,1266384
26-07-2018,1380,1389.7,1369,1375.2,1238274097,3795,894575
25-07-2018,1380,1392.1,1366.1,1383.7,266207803,6957,192554
24-07-2018,1362,1379.8,1356.5,1376,155337728,4283,113488
23-07-2018,1350.1,1368.05,1336.7,1355.75,176053452,3960,130280
20-07-2018,1321.05,1367.05,1321.05,1348.35,1103917222,8815,816448
19-07-2018,1322.4,1330.3,1310.85,1316.55,153153818,4704,116146
18-07-2018,1340,1343.2,1314.35,1322.4,244434528,5154,184669
17-07-2018,1332.7,1348.8,1313.5,1327.4,354920161,7887,266227
16-07-2018,1325,1384.4,1288.35,1333.05,1291040220,29572,959431
13-07-2018,1310,1331.35,1300.15,1309.1,1448893503,13084,1105721
12-07-2018,1324,1326.7,1284.6,1294.6,643834858,14793,494965
11-07-2018,1310,1341.9,1293,1320.35,394081589,8928,299143
10-07-2018,1305.2,1315.5,1295,1302.5,178542234,6252,136779
09-07-2018,1292.55,1303,1279.5,1299.15,192094049,4028,148420
06-07-2018,1280,1301.35,1269.5,1284.5,255060421,6373,198957
05-07-2018,1349.8,1350,1268.85,1284.5,588743946,15352,457269
04-07-2018,1353,1354.95,1339.7,1344.6,88777458,2287,65988
03-07-2018,1340,1358,1333.3,1353.65,184946581,4698,137330
02-07-2018,1313.9,1341.8,1313.9,1334.45,160288447,4919,120951
29-06-2018,1295.2,1313.45,1284,1306.75,153968035,5715,118623
28-06-2018,1269.2,1298.2,1269.2,1288.85,126924703,3579,98334
27-06-2018,1281.15,1293.9,1264.3,1269.2,128878311,3513,100585
26-06-2018,1269.9,1283.8,1260,1277.85,98406949,2807,76989
25-06-2018,1250,1278.95,1250,1272.3,184915046,6131,145403
22-06-2018,1245.5,1254,1241.8,1246.45,49146470,1338,39355
21-06-2018,1250,1255.8,1237.45,1246.35,63236756,1772,50694
20-06-2018,1245,1252.45,1239.1,1243.35,68704602,2076,55126
19-06-2018,1266,1266,1236,1244.05,130802535,3251,104975
18-06-2018,1285,1290.5,1262.3,1266.5,115625968,2918,90832
15-06-2018,1238.7,1290,1237,1280.45,246535124,6833,194266
14-06-2018,1259,1259,1234.05,1238.7,186268414,7717,149758
13-06-2018,1265,1284,1261,1276.1,144123275,4148,112907
12-06-2018,1265,1270.85,1250.9,1258.4,137597866,4314,109216
11-06-2018,1259.75,1270,1256,1263.05,86735821,1892,68721
08-06-2018,1249.9,1262.45,1245.15,1259.75,523584633,3948,415785
07-06-2018,1238,1257,1237,1250.8,196397471,5088,157001
06-06-2018,1221.2,1240.6,1220.1,1235.6,83338684,2373,67578
05-06-2018,1225.1,1241,1217,1221.2,56250141,1638,45830
04-06-2018,1220,1243.35,1212.75,1239.6,109596207,2319,88790
01-06-2018,1231.9,1245.15,1217.9,1220.25,162809144,3182,132782
31-05-2018,1217,1240,1210.45,1231.9,129247594,2739,105319
30-05-2018,1216.7,1229,1207,1214.1,456766582,2330,376108
29-05-2018,1220,1225.55,1207,1216.65,71337527,1347,58709
28-05-2018,1228.3,1232.95,1206.1,1214.5,232037780,4148,190203
25-05-2018,1223,1248,1221.35,1228.8,254865053,7153,205711
24-05-2018,1192.45,1227.6,1192.45,1221.85,310178644,8355,254783
23-05-2018,1196.8,1206.7,1180.9,1185.25,125061859,3222,104464
22-05-2018,1175.6,1197.95,1174.55,1193.55,115188890,2773,97019
21-05-2018,1180,1188,1170.3,1182.6,99128096,2574,83855
18-05-2018,1186,1187.55,1173.05,1183.75,62272455,1495,52731
17-05-2018,1198.9,1198.9,1175,1184.95,81899963,2203,69002
16-05-2018,1192.55,1197.5,1185,1190.05,130598119,2970,109600
15-05-2018,1189.3,1207.75,1186.8,1192.55,244518969,26606,204419
14-05-2018,1175,1194.7,1170.05,1189.6,69552956,2380,58761
11-05-2018,1170.5,1189,1166.35,1181,72229214,3214,61494
10-05-2018,1165,1183,1163.1,1167.55,91831371,2069,78304
09-05-2018,1170,1176.45,1163.3,1171.25,145284314,2801,124117
08-05-2018,1176.55,1180,1162,1165.35,225384421,3345,193127
07-05-2018,1177.1,1190.2,1176.8,1183.35,108883516,3195,92096
04-05-2018,1190,1196,1156.8,1172.9,124786745,4179,106963
03-05-2018,1198,1204.65,1175,1181.85,106386778,2903,88988
02-05-2018,1200,1204,1180.4,1197.8,312020986,6994,261839
30-04-2018,1188,1207.95,1185,1199.4,154561499,4823,128818
27-04-2018,1180,1191.7,1175,1185.15,170224361,3269,143721
26-04-2018,1165,1182,1160,1175.65,174058040,4492,148546
25-04-2018,1154,1171.3,1145.2,1160.9,282391217,4957,243147
24-04-2018,1185,1196,1150,1153.9,200111597,4595,171251
23-04-2018,1166,1212.4,1155,1183.35,618311233,9393,518622
20-04-2018,1138.5,1191.8,1134.9,1178.25,659261777,13115,562279
19-04-2018,1124,1139,1124,1132.7,135507205,2417,119682
18-04-2018,1124,1134,1113.7,1125.45,177884097,4070,158222
17-04-2018,1131.95,1131.95,1115.35,1125,176699373,4613,157534
16-04-2018,1099.3,1140,1099,1132.8,597946224,12748,531561
13-04-2018,1174.5,1184,1150.2,1169,345146716,8181,294809
12-04-2018,1132.9,1172,1128.3,1162.25,327091604,7302,282880
11-04-2018,1118,1131.75,1117.7,1123.9,381801169,3443,340196
10-04-2018,1127,1127,1105.55,1114.15,247284509,4287,221698
09-04-2018,1129.9,1129.9,1106.8,1110.95,186542193,7851,167351
06-04-2018,1140,1145.7,1123.65,1129.3,100434999,3167,88857
05-04-2018,1134.05,1150.4,1129.95,1145,65414781,1822,57310
04-04-2018,1140.5,1145,1120,1124.55,197004900,3027,174290
03-04-2018,1136.8,1145,1129.6,1140.05,63221806,3307,55686
02-04-2018,1135.5,1148.95,1122,1137.5,82637837,2387,72812
28-03-2018,1153,1153,1129,1134.4,109161313,2623,95733
27-03-2018,1145,1170,1145,1152.8,127017649,2388,109970
26-03-2018,1167,1167,1143.9,1154.3,226215775,5327,196300
23-03-2018,1145,1173.7,1140,1167.45,398178798,9329,341510
22-03-2018,1166.9,1176.05,1153.6,1158.8,293412631,2933,251295
21-03-2018,1163.1,1176.6,1163.1,1168.6,103629966,2275,88405
20-03-2018,1147.15,1170,1147.15,1162.1,802004166,7440,692539
19-03-2018,1164.7,1180,1143.8,1147.15,322291835,3313,277264
16-03-2018,1184.8,1185,1169,1172.5,65047831,1670,55362
15-03-2018,1180,1187.9,1172.25,1182.15,540638119,2521,459416
14-03-2018,1179,1189,1169.45,1180.2,76547473,1815,64893
13-03-2018,1176.2,1195.5,1175,1180.55,105768220,2740,89198
12-03-2018,1170.3,1191.85,1170.3,1185.85,443833949,7354,373881
09-03-2018,1160.2,1166,1156.5,1163.4,125406063,2967,107817
08-03-2018,1144,1165,1144,1156.7,240753496,5304,207644
07-03-2018,1151.3,1160,1138.2,1142.8,173803832,2775,151702
06-03-2018,1167.25,1167.25,1129.85,1146.85,135524476,5481,117362
05-03-2018,1160,1170.1,1144.05,1153.1,886671306,3766,764295
01-03-2018,1173.45,1173.45,1156.4,1160.25,104744812,2568,90150
28-02-2018,1148.05,1189.2,1142.35,1174.25,469225563,10970,400910
27-02-2018,1142.1,1152.8,1125.85,1148.3,394099567,4038,347461
26-02-2018,1157,1157,1136.15,1141.05,124638230,3769,108917
23-02-2018,1165,1166,1147.2,1155.65,140861220,5388,121632
22-02-2018,1148.9,1164,1140.1,1160.5,165728206,6091,143323
21-02-2018,1146,1151.65,1140.4,1148.7,166458833,5921,145098
20-02-2018,1132,1147.9,1121,1134.7,140181049,3296,122989
19-02-2018,1125.2,1135,1120,1130,304304691,3551,270582
16-02-2018,1121,1140,1116.05,1124.85,633319485,6975,563385
15-02-2018,1100.1,1129.7,1100.1,1114.15,316882666,7929,282999
14-02-2018,1104,1117.4,1091.7,1098.05,212671265,3109,192208
12-02-2018,1112,1120,1098.75,1103.8,401462873,4957,362750
09-02-2018,1124.9,1124.9,1107.2,1111.8,151390234,3335,135912
08-02-2018,1120.3,1145,1117.05,1134.55,246494281,7463,216336
07-02-2018,1112.1,1125,1103.9,1108.75,261617092,9824,234793
06-02-2018,1109,1127.9,1098.7,1108.45,243663886,6157,218587
05-02-2018,1138,1155,1135,1138.3,300589738,5888,262998
02-02-2018,1140,1162.45,1130.05,1141.7,528934773,11585,461545
01-02-2018,1150,1158,1120,1144.5,766966223,10221,672082
31-01-2018,1160,1166,1143.05,1150.65,210930160,8807,182426
30-01-2018,1180.5,1183.05,1161.8,1169.7,807167580,7891,690377
29-01-2018,1165,1196.2,1165,1181.5,259656034,9229,219303
25-01-2018,1184.4,1191.5,1160.8,1170.8,611193493,8983,522853
24-01-2018,1177.8,1220,1167,1185.15,634206558,14630,531006
23-01-2018,1151.2,1187,1151.2,1175.2,1213644212,11609,1032768
22-01-2018,1141.7,1155,1130.1,1150.3,337779399,5671,295157
19-01-2018,1148.9,1148.9,1136,1143.25,204789448,5194,179258
18-01-2018,1149,1164.45,1132.35,1152.75,380331343,11175,330817
17-01-2018,1118,1160,1118,1152.25,938508478,19041,814814
16-01-2018,1080,1134.4,1080,1122.9,764692715,19627,685309
15-01-2018,1078.5,1092.05,1065.5,1080.4,240672970,6806,222748
12-01-2018,1089,1089,1069.55,1078.4,306600297,7105,284821
11-01-2018,1053,1083.3,1053,1075.6,1417434929,8487,1315369
10-01-2018,1049.9,1055.55,1034.6,1051.6,738664208,7624,704303
09-01-2018,1040,1044.5,1029.25,1041.3,271896222,7184,262081
08-01-2018,1015,1038.8,1015,1035.65,158430014,4743,153944
05-01-2018,1015.3,1026,1006.25,1012.1,284898055,7799,281139
04-01-2018,1022,1022,1009.6,1015.3,324119796,4220,319784
03-01-2018,1035,1035,1018,1019.1,162518134,3961,158934
02-01-2018,1037.2,1043.4,1022.95,1029.5,186121237,6413,180620
01-01-2018,1040,1043.65,1031.8,1034.55,113505130,2943,109339
29-12-2017,1030,1046.1,1030,1039.3,191161242,5096,183883
28-12-2017,1031.9,1039.9,1026.1,1034,174846253,5878,168919
27-12-2017,1029,1038.85,1025.1,1034.05,208087311,6164,201241
26-12-2017,1029.8,1040,1023.1,1034.35,1055827651,9487,1024914
22-12-2017,1019.4,1044.2,1016.2,1038.4,323468892,8592,312947
21-12-2017,1013.3,1028,998.05,1021.55,306327820,7467,302386
20-12-2017,1004.8,1015,1001.95,1013.3,109195758,2333,108144
19-12-2017,1015.35,1017.5,1000,1004.8,1760861242,3273,1739637
18-12-2017,1015,1029.85,1005.6,1015.35,169967236,3819,166471
15-12-2017,1015,1026,1011,1023.45,191774722,5155,188338
14-12-2017,1005.25,1016,1000.05,1012.45,125117244,4065,123907
13-12-2017,1012,1018,999,1003.45,142876942,3291,141274
12-12-2017,1003,1014,1000,1011.1,162574616,3541,161161
11-12-2017,997,1005,995,1003.5,94128304,2445,94057
08-12-2017,1000.1,1006.85,996.05,1001.55,195704657,4765,195292
07-12-2017,987.5,1002.15,982.4,1000.1,218263725,4614,219237
06-12-2017,984.4,994,970,990.4,140721637,3301,142237
05-12-2017,986,1002.6,979.3,984.4,306465295,6561,309135
04-12-2017,983,996.95,969.65,985.3,399310268,10122,405001
01-12-2017,977.5,983,956.45,958.5,138615163,4871,143520
30-11-2017,989,989.8,967.35,974.95,126197091,3991,128491
29-11-2017,989,992,981.5,983.3,62663948,1982,63584
28-11-2017,996.9,1000.15,981.5,984.5,151409250,4264,153072
27-11-2017,1000,1005,994,997.5,172036724,4418,172456
24-11-2017,989.1,1019.2,989.1,1009.95,495734692,15386,491269
23-11-2017,970,994.35,969.85,991.4,307606591,10468,311986
22-11-2017,965,970.85,962.5,966.3,79123691,2421,81870
21-11-2017,961.35,971.55,959.65,966.4,98621566,2772,101994
20-11-2017,969.7,970,957.35,961.35,140103751,3764,145571
17-11-2017,989.8,989.8,963,970.95,289036297,4320,297180
16-11-2017,951.15,995.45,948.85,988.6,627458614,14864,645791
15-11-2017,947,953.45,945,951.95,80206271,2324,84411
14-11-2017,950,954.4,944,949.45,70822954,2138,74616
13-11-2017,960.6,968.9,949.1,951.8,1220379391,4195,1275844
10-11-2017,954.6,962.75,950.2,960.6,93375890,2615,97430
09-11-2017,958.5,962,949.15,954.6,138024051,3229,144503
08-11-2017,958.25,961.5,947.3,951.95,151375906,2898,158558
07-11-2017,928.5,959.8,927,955.7,395033746,9302,415729
06-11-2017,925,934.85,922.35,928.6,113487746,2092,122239
03-11-2017,922.7,929.4,918,926.65,69304828,1631,74840
02-11-2017,924,926.55,919.8,922.9,99799554,2615,108104
01-11-2017,924,928.95,922,926.25,108925522,2321,117668
31-10-2017,923.4,930.35,920,921.65,196483425,4872,212404
30-10-2017,954,955,941,944.65,486859642,10347,514296
27-10-2017,955,957.05,945,947.45,379121120,10844,399399
26-10-2017,940.15,950.35,940.15,947.5,498785283,11869,527292
25-10-2017,920,944.15,915.25,935.4,389148415,11664,416050
24-10-2017,945,947.5,924,926.75,416384762,9323,445725
23-10-2017,928.2,942.8,928.2,939.65,246648486,8936,263458
19-10-2017,930,933.35,925.85,927.1,93473767,2788,100767
18-10-2017,929,930,923.25,924.45,172178731,4993,185791
17-10-2017,935,937.4,930.25,931.45,179492796,4130,192483
16-10-2017,935,942,933.5,939.3,206354381,5217,220106
13-10-2017,930.05,934,927.6,931.9,1142763275,5835,1228079
12-10-2017,930,934.65,920,927.15,310875867,7652,335844
11-10-2017,936,937.7,928.15,930.6,160211456,4698,171872
10-10-2017,940,945.85,929.1,935.6,243726164,6441,260520
09-10-2017,922,928.6,914.3,923.65,111233579,2974,120446
06-10-2017,906.6,920.6,903.05,919.45,186124535,5227,203064
05-10-2017,899,905.2,898.7,903.1,106842683,4384,118312
04-10-2017,903.95,904.95,897.45,899.8,89785856,2164,99568
03-10-2017,908,911.65,902,903.95,96105908,2799,106117
29-09-2017,900,902.25,895.1,898.75,217473944,2596,241991
28-09-2017,898,903.95,893.05,895.7,100228947,2651,111402
27-09-2017,905,907.95,895.1,898.65,121996829,4502,135494
26-09-2017,896,908.05,894.5,906.45,469661572,5846,522249
25-09-2017,901,902.15,890,896.65,139198524,4076,155594
22-09-2017,908.2,909.9,888.4,898.05,183287711,5931,204387
21-09-2017,912.5,915.25,908.45,909.55,127155744,3278,139591
20-09-2017,915.3,916,907.55,912,111377746,2941,122248
19-09-2017,910.1,915.4,903.65,911.3,158955527,4002,174702
18-09-2017,910,917.95,906.5,908.45,253166171,6134,277488
15-09-2017,895,912.25,893,908.6,459771493,7467,509060
14-09-2017,886.4,896.3,881.6,892.3,242313825,7137,271803
13-09-2017,885,887.75,881,883.55,361359778,7136,408963
12-09-2017,881,887.55,879.05,883.85,235612404,6853,266997
11-09-2017,890,892.2,874,878.55,303180254,9303,344077
08-09-2017,896.1,898,882.25,884.4,408229141,9871,459029
07-09-2017,898,900.85,892.55,895.55,251264126,5391,280332
06-09-2017,899,900,890.25,895.7,392771505,7775,439334
05-09-2017,903.35,904.5,897.25,901.1,312916962,6718,347416
04-09-2017,921.25,921.75,893.6,901.3,531129366,13607,587084
01-09-2017,915.2,926.2,910.25,920.1,274593037,7622,298495
31-08-2017,928,932.7,912.7,915.3,912493546,12306,994749
30-08-2017,935.1,939.55,924,926.65,376125791,10093,404166
29-08-2017,943.4,943.4,926,927.55,563531840,14362,603822
28-08-2017,947,953.5,937.9,941.15,1343312267,28732,1421709
24-08-2017,907,918.8,902.35,912.5,1188700489,28155,1304177
23-08-2017,881.1,904,874.55,894.5,1890143716,47758,2121468
22-08-2017,892.5,897,861.5,877.15,1726187572,43912,1967963
21-08-2017,929,929,870,873.5,3985518667,113153,4476699
18-08-2017,1021.5,1021.5,884.4,923.1,7535377090,156020,8157426
17-08-2017,1010,1028.9,998,1021.15,539704328,13212,532195
16-08-2017,984,986.1,970,976.8,88074832,2569,90238
14-08-2017,985.15,987.75,976.3,979.45,76381075,2426,77805
11-08-2017,977,995.6,969.55,987.75,152195520,4662,154195
10-08-2017,971.9,988,970,982.5,255505885,6304,260085
09-08-2017,966.25,973.6,964.55,969.45,81986974,2472,84569
08-08-2017,970,971.05,955.55,964.6,100790280,3710,104566
07-08-2017,982,983.65,966,968.15,102060643,2941,104979
04-08-2017,985.2,988.6,977.3,985.35,68683671,2169,69895
03-08-2017,992.45,998.8,981,983.6,75919343,2941,76846
02-08-2017,1005,1012,988.2,992.45,92445183,2565,92537
01-08-2017,1007,1016.95,998.45,1005,80622667,2636,80143
31-07-2017,997.85,1021,987.35,1011.3,315300085,10528,312052
28-07-2017,980,1002,963,997.85,444220437,7121,447702
27-07-2017,994,1003.75,968,972.3,203937173,5119,205819
26-07-2017,996,999,991.1,993.75,1192649269,2143,1200097
25-07-2017,991,999,986.25,994.15,127303977,4523,128162
24-07-2017,981.1,993.75,981.1,991.2,482390477,3628,486862
21-07-2017,971,982.5,971,979.9,117347337,4058,120030
20-07-2017,980,980,967.05,969,128220657,5472,132110
19-07-2017,989,989.4,970,979.9,159063661,7937,162990
18-07-2017,984.9,1004.3,981.5,985.4,224596457,6984,225616
17-07-2017,973.25,991.2,973.25,985.35,167758854,6620,170335
14-07-2017,1000,1006.65,968,972.05,675380324,16258,685437
13-07-2017,973.95,983.35,965,976.3,316862311,8576,324345
12-07-2017,976,980.55,969.55,973.8,135697744,6103,139213
11-07-2017,955,988.9,955,975.8,267718141,9035,273437
10-07-2017,945,960.45,940,959.05,1055201910,37886,1107744
07-07-2017,945,947,934.4,936,159792974,3134,169922
06-07-2017,946,957,944.3,947.5,90385488,2389,95135
05-07-2017,955.6,958.4,946.65,951.05,90521275,3113,95171
04-07-2017,955,967.8,949.7,960.5,108752559,3986,113219
03-07-2017,935,954,935,951.4,113577644,3952,120175
30-06-2017,927.35,937.9,927,935.65,74417286,2343,79652
29-06-2017,927,947.3,925.3,929.5,173678446,5519,184966
28-06-2017,930.3,932.55,921.2,924.4,397326533,4116,429702
27-06-2017,944.05,946.95,924,926.35,156762269,8555,168701
23-06-2017,940,948.8,938.55,943.35,93915106,3538,99496
22-06-2017,945,968.3,935.85,940.3,264102644,6164,276952
21-06-2017,943.5,949,936.5,943.95,87097380,4549,92550
20-06-2017,935,947,934.15,943.8,139813314,6502,148289
19-06-2017,938.6,940.45,928,929.45,118410965,5802,127026
16-06-2017,951.9,952.9,936,940.5,154223814,4447,163456
15-06-2017,955,967,950,952.3,191622105,3882,200610
14-06-2017,957,961.95,951.5,958.65,168323903,2057,175692
13-06-2017,959.7,963,952.35,958.2,97684265,2493,101873
12-06-2017,943,966.7,940,963.8,207294319,6004,217456
09-06-2017,940,952,923.05,948.65,959763116,15501,1029192
08-06-2017,961.1,964.7,949,956.3,580440302,5501,609366
07-06-2017,982.05,988.7,945.5,961.5,439836958,10778,458343
06-06-2017,965,986.85,965,979.45,654912365,5951,667899
05-06-2017,969,969.75,958.25,960.2,211913672,3295,220316
02-06-2017,970.95,975.1,965,969.45,296679046,1788,306705
01-06-2017,969,979.55,959.35,970.95,99987853,3317,103112
31-05-2017,991.15,992.15,975.1,976.95,101499357,4466,103115
30-05-2017,985.3,1000,979.85,996.45,91129260,3923,91547
29-05-2017,992.7,996.85,976,985.3,345632159,4372,352552
26-05-2017,980,1000,980,996.2,182825092,6215,184059
25-05-2017,959.9,984.9,959.9,981.9,202350850,6233,207884
24-05-2017,957.15,965.3,950.4,953.55,136259234,3501,142072
23-05-2017,963,966.75,953.85,957.4,684287886,5388,713110
22-05-2017,957.8,966.5,956.55,959.75,232644156,4672,242173
19-05-2017,956,962.75,947.8,957.9,117312051,4356,123082
18-05-2017,949,973.85,944,961.7,640458982,8156,662623
17-05-2017,955,958.3,944.2,952.2,1317739009,4375,1393152
16-05-2017,952,960.15,948,956.5,120730309,3012,126571
15-05-2017,965,965.7,949.25,951.95,143272085,3339,150370
12-05-2017,950,965.7,950,963.9,805050606,6777,839329
11-05-2017,945,948.7,937.75,943.85,61275754,1992,64857
10-05-2017,947,949.7,937.2,943.2,75469238,2182,79941
09-05-2017,949.9,951,942.25,946.7,190715483,2353,201313
08-05-2017,936,948.45,932.75,945.45,144677197,5485,153766
05-05-2017,936,936.4,921.25,931.5,99903497,3298,107553
04-05-2017,935,939.2,929.15,936.3,99175553,3090,106046
03-05-2017,924.3,938.8,918.2,935.65,208978363,5225,224150
02-05-2017,924.8,925.75,915.65,921,71619790,2757,77745
28-04-2017,925.05,926.5,916.9,919.4,95447366,3029,103697
27-04-2017,920,926.45,916,923.95,116812388,3355,126616
26-04-2017,933,934.7,910.4,914.05,243837133,9858,265820
25-04-2017,929.8,933,920.5,929,150397240,4646,161916
24-04-2017,918.8,928,913,926.05,181411465,5498,197282
21-04-2017,934.2,934.2,921.3,923.7,127813822,3457,138039
20-04-2017,920,929.8,919.05,927.65,172970244,6480,187122
19-04-2017,929.8,929.8,912,918.8,283392724,8585,308768
18-04-2017,925,934,919.55,922.4,250848930,7986,270730
17-04-2017,932,932.35,921.9,924.8,259680404,7932,280146
13-04-2017,974,990.95,927,931.4,1463891287,46351,1552568
12-04-2017,972,976.05,961.05,968.8,205463364,6185,212099
11-04-2017,955,971.2,955,967.15,152391526,5571,157718
10-04-2017,982,991,950,952.95,320220944,11770,331766
07-04-2017,1000,1000,979,981.25,211936691,7715,214862
06-04-2017,995.1,1005.8,992,999.15,89559012,3164,89547
05-04-2017,1005,1006,991,995.4,174707558,6067,175145
03-04-2017,1027.1,1030.5,1006.55,1009.45,159251365,5491,157467
31-03-2017,1026,1028.8,1009.8,1020.8,323954306,4969,316705
30-03-2017,1034.2,1035.85,1020.1,1024.5,142833897,4709,139022
29-03-2017,1035,1040.5,1025.85,1031.35,353285723,2349,341718
28-03-2017,1026.25,1038.75,1026.25,1035.1,73686250,2263,71188
27-03-2017,1033,1041.95,1024.3,1028.8,259352279,6298,250667
24-03-2017,1040.4,1043.95,1026,1031.8,143410699,5340,138729
23-03-2017,1028,1042.55,1026.55,1040.6,111231811,3720,107188
22-03-2017,1020,1039,1020,1027.8,119471784,4497,116068
21-03-2017,1021,1034.8,1018.9,1032,103956443,3428,101168
20-03-2017,1029,1029,1015.9,1020.6,139798289,4581,137062
17-03-2017,1035,1042.5,1020.45,1040,114630065,4936,111037
16-03-2017,1012,1032,1012,1028.5,105942587,4234,103395
15-03-2017,1035,1035,1008,1012.1,113549585,5505,111851
14-03-2017,1032.5,1041.75,1023.65,1035,175054825,5643,169244
10-03-2017,1011.7,1027.5,1011.7,1020.1,173148782,4365,169675
09-03-2017,1007.25,1013,999,1011.6,93053347,4437,92280
08-03-2017,1020,1020,1004.25,1007.25,113736421,3843,112606
07-03-2017,1024,1025.5,1015,1019.7,121839888,5266,119466
06-03-2017,1019.8,1035.9,1018,1033.85,159560921,5552,155040
03-03-2017,1010.1,1034.25,1000.5,1031.15,189968095,8606,186408
02-03-2017,1025,1027.9,1016.1,1020.65,98444690,3676,96218
01-03-2017,1014.6,1026.2,1011.8,1025,156285090,6736,152690
28-02-2017,1011,1021.85,1009,1012.3,82093838,3349,80872
27-02-2017,1005.5,1022.45,1005.5,1012.75,156448235,7666,153815
23-02-2017,991,1019.9,991,1009.05,203468246,7970,201473
22-02-2017,1012.7,1015,988.25,991.85,163372108,7235,164123
21-02-2017,1020,1024.8,1000.1,1012.95,267666716,5381,263663
20-02-2017,998.9,1028.1,993.5,1011.7,134686385,4404,134042
17-02-2017,1011.9,1012.05,993.4,999.7,157737148,5772,157562
16-02-2017,992,1014.8,990,1011.9,375603793,13770,374068
15-02-2017,982.15,998,969.9,982.35,289469807,9185,294759
14-02-2017,982.55,988.5,972.7,987.3,492997555,5234,503405
13-02-2017,975,985,963.1,983.5,462634487,9927,473230
10-02-2017,945,971.8,944,968.05,1144267945,10423,1185031
09-02-2017,936,949.9,936,948.1,312304148,7828,330675
08-02-2017,940,943.95,932.35,936.45,177382271,6417,189339
07-02-2017,934.9,949.4,929.05,944.75,239224369,6701,254452
06-02-2017,939,941.65,931,934.45,193334579,5051,206625
03-02-2017,934,940.7,921.5,934.95,314473772,8565,338325
